reservoir_id,month,mean_fill_pct
19958,11,1.74
19958,12,1.75
19962,1,3.89
19962,2,1.93
19962,3,1.58
19962,4,2.07
19962,5,1.5
19962,6,4.12
19962,7,4.19
19962,8,5.56
19962,9,5.95
19962,10,6.8
19962,11,6.04
19962,12,5.18
19963,1,2.02
19963,2,1.14
19963,3,0.94
19963,4,0.51
19963,5,0.45
19963,6,1.4
19963,7,1.61
19963,8,1.81
19963,9,2.43
19963,10,2.0
19963,11,1.86
19963,12,2.19
19964,1,5.08
19964,2,9.58
19964,3,3.86
19964,4,1.68
19964,5,4.03
19964,6,6.29
19964,7,5.35
19964,8,5.96
19964,9,4.6
19964,10,6.55
19964,11,6.34
19964,12,5.33
19965,1,3.48
19965,2,1.87
19965,3,1.24
19965,4,1.82
19965,5,1.44
19965,6,3.8
19965,7,4.06
19965,8,5.26
19965,9,5.57
19965,10,6.46
19965,11,5.46
19965,12,4.74
19966,1,3.04
19966,2,1.64
19966,3,0.26
19966,4,3.8
19966,5,1.17
19966,6,2.9
19966,7,1.87
19966,8,2.03
19966,9,2.46
19966,10,3.27
19966,11,3.02
19966,12,3.46
19967,1,3.34
19967,2,3.6
19967,3,2.64
19967,4,0.25
19967,5,1.75
19967,6,1.93
19967,7,2.14
19967,8,1.38
19967,9,2.59
19967,10,2.82
19967,11,4.09
19967,12,4.3
19968,1,1.77
19968,2,0.88
19968,3,0.32
19968,4,0.61
19968,5,0.67
19968,6,1.8
19968,7,1.16
19968,8,1.64
19968,9,1.9
19968,10,2.1
19968,11,1.92
19968,12,2.29
19970,1,1.27
19970,2,0.45
19970,3,0.42
19970,4,0.25
19970,5,0.53
19970,6,1.1
19970,7,0.76
19970,8,1.41
19970,9,1.6
19970,10,1.57
19970,11,1.48
19970,12,1.18
19971,1,5.64
19971,2,3.29
19971,3,7.47
19971,4,3.0
19971,5,2.68
19971,6,8.54
19971,7,6.79
19971,8,7.26
19971,9,9.46
19971,10,5.88
19971,11,7.56
19971,12,6.87
19978,1,5.5
19978,2,6.72
19978,3,5.96
19978,4,4.32
19978,5,6.25
19978,6,7.12
19978,7,8.96
19978,8,7.92
19978,9,8.55
19978,10,10.42
19978,11,9.37
19978,12,6.11
19981,1,3.74
19981,2,2.49
19981,3,0.7
19981,4,1.66
19981,5,1.78
19981,6,3.99
19981,7,2.97
19981,8,3.81
19981,9,3.74
19981,10,4.47
19981,11,3.51
19981,12,3.7
19982,1,2.51
19982,2,1.8
19982,3,1.56
19982,4,1.47
19982,5,2.22
19982,6,2.17
19982,7,2.04
19982,8,2.19
19982,9,2.34
19982,10,2.36
19982,11,2.51
19982,12,2.58
20005,1,4.62
20005,2,3.57
20005,3,3.48
20005,4,18.03
20005,5,2.38
20005,6,5.79
20005,7,4.87
20005,8,4.34
20005,9,4.94
20005,10,6.24
20005,11,3.97
20005,12,5.07
20006,1,1.56
20006,2,1.24
20006,3,1.31
20006,4,1.04
20006,5,0.39
20006,6,1.35
20006,7,0.95
20006,8,1.11
20006,9,1.62
20006,10,1.02
20006,11,2.01
20006,12,2.31
20019,1,1.93
20019,2,1.35
20019,3,1.26
20019,4,1.78
20019,5,1.95
20019,6,2.76
20019,7,2.63
20019,8,2.52
20019,9,1.92
20019,10,2.11
20019,11,2.37
20019,12,2.41
20026,1,1.56
20026,2,2.37
20026,3,3.02
20026,4,0.39
20026,5,18.87
20026,6,1.38
20026,7,1.71
20026,8,0.43
20026,9,1.24
20026,10,1.83
20026,11,1.55
20026,12,2.77
20030,1,7.3
20030,2,6.72
20030,3,5.45
20030,4,9.84
20030,5,4.68
20030,6,8.59
20030,7,8.12
20030,8,8.38
20030,9,6.52
20030,10,8.16
20030,11,6.81
20030,12,7.4
20031,1,8.92
20031,2,6.19
20031,3,12.15
20031,4,3.52
20031,5,6.15
20031,6,4.9
20031,7,4.4
20031,8,3.98
20031,9,3.24
20031,10,5.28
20031,11,8.31
20031,12,7.1
20032,1,3.38
20032,2,2.63
20032,3,2.64
20032,4,2.58
20032,5,2.81
20032,6,3.64
20032,7,4.42
20032,8,4.48
20032,9,3.86
20032,10,4.49
20032,11,4.23
20032,12,3.9
20034,1,5.61
20034,2,10.22
20034,3,5.01
20034,4,2.39
20034,5,3.56
20034,6,4.71
20034,7,6.4
20034,8,4.62
20034,9,7.13
20034,10,7.84
20034,11,7.76
20034,12,8.15
20036,1,2.46
20036,2,2.14
20036,3,2.6
20036,4,2.45
20036,5,2.76
20036,6,3.14
20036,7,3.22
20036,8,2.96
20036,9,2.86
20036,10,2.78
20036,11,2.64
20036,12,2.77
20037,1,9.92
20037,2,8.48
20037,3,18.78
20037,4,2.58
20037,5,18.77
20037,6,8.07
20037,7,8.41
20037,8,5.05
20037,9,7.14
20037,10,8.19
20037,11,9.59
20037,12,12.4
20039,1,1.99
20039,2,1.9
20039,3,2.96
20039,4,0.18
20039,5,10.21
20039,6,1.32
20039,7,1.56
20039,8,1.17
20039,9,1.16
20039,10,2.28
20039,11,2.03
20039,12,2.66
20040,1,11.3
20040,2,17.54
20040,3,10.69
20040,4,5.84
20040,5,8.37
20040,6,10.13
20040,7,8.74
20040,8,7.93
20040,9,9.99
20040,10,8.15
20040,11,9.18
20040,12,10.76
20051,1,5.69
20051,2,6.17
20051,3,7.26
20051,4,1.07
20051,5,5.39
20051,6,3.18
20051,7,3.17
20051,8,2.5
20051,9,4.43
20051,10,4.28
20051,11,4.58
20051,12,6.49
20054,1,2.08
20054,2,2.38
20054,3,1.86
20054,4,0.1
20054,5,2.61
20054,6,1.87
20054,7,2.68
20054,8,1.24
20054,9,1.41
20054,10,2.13
20054,11,2.03
20054,12,3.28
20058,1,2.36
20058,2,3.0
20058,3,1.7
20058,4,0.17
20058,5,5.48
20058,6,2.34
20058,7,3.47
20058,8,1.67
20058,9,1.64
20058,10,2.87
20058,11,2.4
20058,12,4.0
20059,1,17.22
20059,2,14.32
20059,3,22.37
20059,4,4.27
20059,5,14.64
20059,6,9.91
20059,7,10.43
20059,8,6.89
20059,9,16.0
20059,10,11.85
20059,11,15.31
20059,12,15.25
20065,1,16.69
20065,2,14.36
20065,3,16.03
20065,4,4.21
20065,5,10.22
20065,6,8.72
20065,7,10.24
20065,8,7.01
20065,9,22.3
20065,10,11.69
20065,11,12.61
20065,12,16.16
20067,1,2.74
20067,2,1.88
20067,3,3.54
20067,4,4.43
20067,5,2.58
20067,6,3.78
20067,7,6.36
20067,8,3.16
20067,9,2.9
20067,10,3.28
20067,11,2.87
20067,12,3.54
20070,1,2.66
20070,2,3.3
20070,3,1.34
20070,4,0.25
20070,5,5.75
20070,6,2.44
20070,7,3.53
20070,8,1.82
20070,9,2.94
20070,10,2.74
20070,11,3.06
20070,12,4.58
20081,1,4.23
20081,2,2.68
20081,3,4.72
20081,4,1.85
20081,5,2.93
20081,6,4.7
20081,7,4.69
20081,8,3.78
20081,9,6.81
20081,10,5.93
20081,11,5.04
20081,12,5.49
20089,1,5.24
20089,2,7.86
20089,3,5.48
20089,4,5.98
20089,5,34.47
20089,6,5.68
20089,7,18.19
20089,8,6.92
20089,9,20.19
20089,10,8.31
20089,11,14.35
20089,12,15.62
20113,1,6.48
20113,2,7.13
20113,3,7.2
20113,4,3.36
20113,5,9.04
20113,6,4.78
20113,7,4.86
20113,8,2.79
20113,9,10.32
20113,10,6.61
20113,11,7.52
20113,12,8.12
20120,1,1.53
20120,2,1.09
20120,3,0.82
20120,4,0.02
20120,5,1.7
20120,6,0.88
20120,7,0.73
20120,8,0.34
20120,9,1.36
20120,10,0.85
20120,11,1.28
20120,12,1.69
20122,1,1.62
20122,2,8.84
20122,3,1.23
20122,4,1.02
20122,5,1.2
20122,6,1.91
20122,7,2.31
20122,8,1.96
20122,9,2.29
20122,10,3.11
20122,11,2.89
20122,12,3.21
20123,1,7.96
20123,2,10.72
20123,3,10.35
20123,4,2.95
20123,5,36.57
20123,6,9.19
20123,7,7.23
20123,8,4.82
20123,9,9.08
20123,10,9.41
20123,11,11.09
20123,12,11.26
20130,1,3.52
20130,2,4.6
20130,3,5.51
20130,4,2.04
20130,5,2.17
20130,6,3.65
20130,7,3.56
20130,8,3.2
20130,9,3.82
20130,10,4.84
20130,11,5.03
20130,12,5.47
20134,1,2.39
20134,2,2.41
20134,3,1.27
20134,4,1.1
20134,5,1.31
20134,6,2.68
20134,7,2.46
20134,8,2.19
20134,9,3.1
20134,10,3.19
20134,11,3.28
20134,12,3.29
20143,1,4.03
20143,2,4.82
20143,3,4.1
20143,4,1.69
20143,5,1.87
20143,6,3.92
20143,7,3.72
20143,8,4.15
20143,9,4.84
20143,10,5.5
20143,11,5.69
20143,12,6.02
20145,1,1.89
20145,2,2.37
20145,3,1.31
20145,4,0.64
20145,5,1.2
20145,6,1.81
20145,7,1.74
20145,8,1.24
20145,9,2.62
20145,10,2.34
20145,11,2.72
20145,12,2.58
20150,1,3.59
20150,2,3.26
20150,3,2.44
20150,4,2.17
20150,5,18.71
20150,6,2.16
20150,7,3.24
20150,8,3.07
20150,9,3.26
20150,10,3.58
20150,11,5.07
20150,12,3.86
20155,1,10.93
20155,2,5.45
20155,3,1.99
20155,4,0.01
20155,5,1.23
20155,6,3.27
20155,7,3.04
20155,8,1.97
20155,9,2.31
20155,10,3.67
20155,11,4.15
20155,12,4.59
20157,1,0.91
20157,2,0.85
20157,3,0.48
20157,4,0.27
20157,5,0.35
20157,6,0.78
20157,7,0.78
20157,8,0.74
20157,9,0.76
20157,10,1.22
20157,11,0.93
20157,12,1.06
20158,1,4.33
20158,2,19.69
20158,3,5.09
20158,4,1.34
20158,5,2.34
20158,6,2.62
20158,7,2.54
20158,8,3.02
20158,9,2.52
20158,10,2.7
20158,11,4.41
20158,12,4.03
20160,1,4.91
20160,2,4.98
20160,3,5.13
20160,4,1.12
20160,5,8.04
20160,6,4.26
20160,7,4.49
20160,8,4.46
20160,9,4.03
20160,10,4.72
20160,11,6.17
20160,12,6.79
20175,1,1.45
20175,2,2.17
20175,3,1.34
20175,4,0.76
20175,5,0.88
20175,6,2.25
20175,7,1.97
20175,8,1.33
20175,9,2.01
20175,10,2.53
20175,11,2.43
20175,12,1.99
20214,1,8.88
20214,2,8.14
20214,3,8.2
20214,4,8.38
20214,5,7.61
20214,6,7.35
20214,7,28.44
20214,8,43.64
20214,9,9.57
20214,10,9.87
20214,11,9.59
20214,12,9.32
20216,1,1.08
20216,2,1.65
20216,3,4.01
20216,4,1.96
20216,5,0.43
20216,6,2.3
20216,7,1.81
20216,8,1.01
20216,9,1.46
20216,10,1.88
20216,11,1.88
20216,12,1.88
20221,1,6.22
20221,2,5.66
20221,3,4.75
20221,4,0.7
20221,5,2.43
20221,6,3.89
20221,7,2.92
20221,8,1.97
20221,9,6.07
20221,10,4.78
20221,11,6.16
20221,12,7.22
20224,1,1.28
20224,2,2.54
20224,3,2.22
20224,4,0.02
20224,5,0.55
20224,6,1.38
20224,7,1.01
20224,8,0.74
20224,9,1.07
20224,10,1.71
20224,11,1.59
20224,12,2.02
20227,1,24.3
20227,2,6.06
20227,3,2.88
20227,4,0.93
20227,5,4.78
20227,6,4.17
20227,7,4.04
20227,8,4.16
20227,9,4.04
20227,10,7.91
20227,11,5.39
20227,12,7.33
20229,1,3.41
20229,2,3.47
20229,3,2.37
20229,4,1.06
20229,5,2.38
20229,6,3.47
20229,7,3.35
20229,8,3.18
20229,9,3.49
20229,10,4.43
20229,11,3.78
20229,12,3.79
20232,1,16.89
20232,2,4.46
20232,3,4.9
20232,4,0.48
20232,5,2.9
20232,6,3.52
20232,7,4.63
20232,8,2.68
20232,9,4.01
20232,10,4.52
20232,11,4.76
20232,12,5.03
20233,1,1.6
20233,2,3.96
20233,3,5.11
20233,4,0.24
20233,5,1.89
20233,6,2.35
20233,7,1.82
20233,8,1.38
20233,9,5.41
20233,10,3.8
20233,11,3.39
20233,12,3.99
20241,1,3.32
20241,2,5.36
20241,3,15.08
20241,4,0.49
20241,5,2.91
20241,6,4.84
20241,7,3.6
20241,8,2.13
20241,9,2.99
20241,10,3.61
20241,11,3.62
20241,12,3.45
20242,1,30.45
20242,2,16.88
20242,3,10.69
20242,4,25.28
20242,5,7.7
20242,6,11.17
20242,7,8.44
20242,8,7.24
20242,9,12.29
20242,10,12.05
20242,11,13.17
20242,12,11.32
20243,1,33.26
20243,2,14.42
20243,3,6.02
20243,4,21.43
20243,5,8.5
20243,6,18.76
20243,7,9.57
20243,8,8.11
20243,9,17.08
20243,10,12.54
20243,11,9.64
20243,12,11.35
20245,1,36.03
20245,2,18.6
20245,3,10.13
20245,4,21.54
20245,5,10.5
20245,6,16.68
20245,7,12.63
20245,8,10.3
20245,9,16.07
20245,10,16.47
20245,11,25.65
20245,12,14.45
20262,1,3.02
20262,2,3.97
20262,3,3.04
20262,4,0.44
20262,5,3.16
20262,6,3.66
20262,7,3.52
20262,8,2.7
20262,9,3.62
20262,10,3.79
20262,11,2.96
20262,12,3.32
20263,1,8.94
20263,2,9.41
20263,3,25.71
20263,4,6.97
20263,5,12.58
20263,6,4.79
20263,7,6.13
20263,8,5.1
20263,9,7.79
20263,10,7.07
20263,11,7.41
20263,12,8.74
20266,1,11.58
20266,2,11.06
20266,3,9.55
20266,4,8.06
20266,5,6.96
20266,6,5.84
20266,7,27.16
20266,8,7.14
20266,9,14.13
20266,10,14.98
20266,11,14.74
20266,12,14.63
20305,1,10.5
20305,2,1.6
20305,3,1.91
20305,4,0.29
20305,5,1.17
20305,6,1.56
20305,7,1.39
20305,8,1.0
20305,9,1.59
20305,10,1.85
20305,11,1.74
20305,12,1.77
20307,1,5.32
20307,2,6.13
20307,3,9.08
20307,4,1.08
20307,5,4.17
20307,6,4.43
20307,7,3.53
20307,8,2.12
20307,9,3.49
20307,10,4.01
20307,11,4.2
20307,12,6.96
20312,1,2.12
20312,2,2.48
20312,3,1.79
20312,4,1.01
20312,5,3.29
20312,6,3.22
20312,7,2.81
20312,8,2.08
20312,9,3.42
20312,10,3.56
20312,11,3.17
20312,12,3.4
20313,1,0.78
20313,2,0.88
20313,3,0.3
20313,4,0.38
20313,5,0.65
20313,6,0.6
20313,7,0.85
20313,8,0.98
20313,9,1.59
20313,10,1.17
20313,11,1.48
20313,12,1.32
20314,1,13.15
20314,2,18.56
20314,3,7.42
20314,4,1.37
20314,5,8.49
20314,6,8.11
20314,7,7.87
20314,8,4.3
20314,9,6.31
20314,10,7.48
20314,11,8.31
20314,12,8.98
20315,1,14.16
20315,2,12.75
20315,3,11.32
20315,4,8.8
20315,5,7.2
20315,6,5.1
20315,7,24.58
20315,8,24.43
20315,9,16.23
20315,10,19.11
20315,11,18.56
20315,12,17.96
20318,1,2.2
20318,2,1.54
20318,3,1.29
20318,4,0.35
20318,5,0.49
20318,6,1.25
20318,7,1.19
20318,8,1.11
20318,9,2.07
20318,10,1.88
20318,11,2.96
20318,12,2.36
20321,1,4.51
20321,2,6.92
20321,3,1.49
20321,4,0.83
20321,5,3.81
20321,6,5.3
20321,7,4.92
20321,8,2.86
20321,9,4.79
20321,10,5.5
20321,11,4.24
20321,12,9.12
20327,1,2.06
20327,2,7.21
20327,3,1.36
20327,4,0.68
20327,5,2.96
20327,6,4.4
20327,7,3.44
20327,8,2.17
20327,9,3.96
20327,10,3.99
20327,11,2.51
20327,12,3.54
20341,1,4.6
20341,2,7.4
20341,3,5.92
20341,4,2.94
20341,5,3.19
20341,6,3.26
20341,7,4.15
20341,8,1.87
20341,9,3.96
20341,10,3.01
20341,11,3.54
20341,12,3.47
20342,1,1.56
20342,2,1.68
20342,3,0.52
20342,4,0.87
20342,5,1.64
20342,6,1.06
20342,7,1.72
20342,8,1.89
20342,9,2.1
20342,10,2.58
20342,11,3.06
20342,12,2.22
20345,1,12.64
20345,2,7.36
20345,3,6.67
20345,4,2.59
20345,5,8.3
20345,6,28.57
20345,7,14.24
20345,8,8.79
20345,9,10.85
20345,10,11.38
20345,11,12.17
20345,12,10.71
20351,1,0.76
20351,2,0.91
20351,3,0.43
20351,4,0.4
20351,5,1.2
20351,6,1.34
20351,7,1.04
20351,8,0.91
20351,9,0.88
20351,10,1.2
20351,11,1.45
20351,12,17.81
20353,1,1.98
20353,2,1.57
20353,3,4.74
20353,4,0.48
20353,5,1.42
20353,6,21.9
20353,7,1.85
20353,8,0.98
20353,9,2.07
20353,10,1.99
20353,11,1.98
20353,12,2.22
20354,1,0.36
20354,2,0.71
20354,3,0.39
20354,4,0.09
20354,5,0.81
20354,6,0.79
20354,7,0.79
20354,8,0.6
20354,9,0.87
20354,10,0.88
20354,11,0.85
20354,12,0.83
20369,1,1.67
20369,2,1.74
20369,3,0.6
20369,4,0.67
20369,5,0.78
20369,6,1.3
20369,7,1.76
20369,8,1.05
20369,9,1.91
20369,10,2.62
20369,11,1.99
20369,12,2.55
20374,1,2.56
20374,2,4.07
20374,3,3.62
20374,4,0.21
20374,5,1.88
20374,6,3.25
20374,7,3.95
20374,8,2.06
20374,9,2.95
20374,10,4.09
20374,11,2.42
20374,12,6.3
20385,1,0.34
20385,2,0.54
20385,3,0.36
20385,4,0.33
20385,5,0.12
20385,6,0.53
20385,7,0.48
20385,8,0.44
20385,9,0.31
20385,10,0.64
20385,11,0.43
20385,12,0.74
20387,1,1.24
20387,2,2.0
20387,3,3.41
20387,4,0.65
20387,5,3.35
20387,6,1.89
20387,7,2.16
20387,8,1.3
20387,9,1.33
20387,10,1.76
20387,11,1.36
20387,12,1.5
20394,1,3.34
20394,2,4.75
20394,3,7.35
20394,4,3.63
20394,5,2.6
20394,6,3.1
20394,7,3.15
20394,8,1.63
20394,9,3.88
20394,10,4.42
20394,11,5.5
20394,12,4.31
20404,1,4.17
20404,2,7.56
20404,3,6.97
20404,4,1.74
20404,5,4.22
20404,6,2.62
20404,7,4.92
20404,8,3.13
20404,9,5.86
20404,10,5.93
20404,11,6.11
20404,12,7.58
20408,1,5.65
20408,2,4.34
20408,3,8.4
20408,4,3.37
20408,5,10.72
20408,6,4.56
20408,7,4.74
20408,8,3.17
20408,9,4.49
20408,10,5.06
20408,11,5.86
20408,12,6.49
20412,1,1.11
20412,2,0.92
20412,3,0.02
20412,4,0.55
20412,5,0.37
20412,6,1.27
20412,7,1.19
20412,8,1.36
20412,9,1.92
20412,10,2.31
20412,11,1.78
20412,12,2.02
20419,1,1.9
20419,2,1.77
20419,3,0.62
20419,4,1.48
20419,5,1.64
20419,6,1.89
20419,7,1.65
20419,8,1.35
20419,9,2.29
20419,10,2.72
20419,11,3.86
20419,12,2.78
20428,1,3.3
20428,2,3.28
20428,3,5.79
20428,4,1.78
20428,5,2.18
20428,6,1.69
20428,7,2.76
20428,8,2.21
20428,9,3.35
20428,10,4.6
20428,11,3.39
20428,12,4.51
20430,1,4.51
20430,2,4.99
20430,3,2.98
20430,4,3.45
20430,5,1.84
20430,6,4.68
20430,7,4.15
20430,8,3.33
20430,9,4.56
20430,10,5.06
20430,11,4.32
20430,12,9.39
20432,1,1.82
20432,2,2.2
20432,3,0.95
20432,4,1.06
20432,5,1.82
20432,6,1.7
20432,7,1.31
20432,8,2.68
20432,9,3.14
20432,10,3.05
20432,11,1.93
20432,12,2.56
20434,1,5.42
20434,2,7.0
20434,3,4.74
20434,4,3.81
20434,5,3.14
20434,6,4.3
20434,7,4.5
20434,8,3.67
20434,9,4.36
20434,10,5.15
20434,11,4.72
20434,12,13.75
20435,1,3.18
20435,2,3.47
20435,3,2.85
20435,4,1.63
20435,5,2.06
20435,6,1.66
20435,7,2.72
20435,8,2.12
20435,9,3.28
20435,10,4.56
20435,11,3.19
20435,12,4.34
20437,1,20.0
20437,2,14.69
20437,3,15.67
20437,4,11.18
20437,5,17.69
20437,6,13.07
20437,7,12.25
20437,8,9.51
20437,9,14.53
20437,10,15.7
20437,11,19.14
20437,12,15.54
20442,1,13.85
20442,2,6.87
20442,3,6.22
20442,4,2.76
20442,5,8.69
20442,6,6.48
20442,7,6.91
20442,8,8.45
20442,9,6.11
20442,10,6.86
20442,11,7.41
20442,12,9.41
20451,1,10.51
20451,2,10.01
20451,3,10.61
20451,4,9.85
20451,5,9.56
20451,6,8.97
20451,7,7.74
20451,8,6.88
20451,9,8.78
20451,10,10.57
20451,11,10.62
20451,12,16.63
20458,1,9.46
20458,2,8.9
20458,3,9.29
20458,4,5.91
20458,5,4.75
20458,6,7.02
20458,7,6.82
20458,8,6.42
20458,9,7.8
20458,10,9.58
20458,11,8.1
20458,12,12.91
20461,1,1.16
20461,2,0.52
20461,3,0.14
20461,4,0.36
20461,5,1.0
20461,6,0.97
20461,7,0.95
20461,8,1.19
20461,9,1.75
20461,10,1.77
20461,11,2.1
20461,12,1.36
20474,1,4.34
20474,2,5.66
20474,3,2.95
20474,4,0.88
20474,5,1.84
20474,6,4.12
20474,7,5.03
20474,8,3.8
20474,9,6.57
20474,10,6.64
20474,11,5.09
20474,12,6.81
20475,1,7.01
20475,2,4.96
20475,3,21.97
20475,4,2.64
20475,5,3.0
20475,6,4.81
20475,7,5.33
20475,8,4.44
20475,9,5.1
20475,10,6.49
20475,11,5.96
20475,12,6.38
20493,1,3.22
20493,2,3.02
20493,3,1.82
20493,4,1.42
20493,5,0.74
20493,6,2.91
20493,7,2.67
20493,8,2.28
20493,9,3.41
20493,10,3.7
20493,11,3.67
20493,12,3.88
20495,1,1.43
20495,2,1.75
20495,3,1.71
20495,4,0.96
20495,5,1.09
20495,6,0.75
20495,7,1.03
20495,8,0.94
20495,9,1.68
20495,10,2.34
20495,11,1.52
20495,12,2.42
20500,1,3.72
20500,2,3.09
20500,3,1.72
20500,4,1.09
20500,5,1.17
20500,6,1.93
20500,7,2.21
20500,8,3.33
20500,9,4.52
20500,10,4.0
20500,11,4.21
20500,12,3.83
20502,1,2.44
20502,2,1.55
20502,3,0.04
20502,4,1.27
20502,5,1.09
20502,6,2.25
20502,7,1.88
20502,8,2.78
20502,9,2.21
20502,10,3.79
20502,11,1.69
20502,12,3.44
20504,1,1.27
20504,2,0.67
20504,3,0.15
20504,4,0.3
20504,5,0.68
20504,6,0.33
20504,7,0.78
20504,8,0.37
20504,9,0.88
20504,10,0.85
20504,11,0.58
20504,12,0.79
20512,1,3.13
20512,2,1.71
20512,3,1.22
20512,4,1.14
20512,5,1.5
20512,6,1.82
20512,7,21.27
20512,8,4.02
20512,9,3.5
20512,10,3.06
20512,11,2.72
20512,12,2.88
20525,1,9.67
20525,2,4.32
20525,3,2.47
20525,4,3.16
20525,5,3.45
20525,6,5.84
20525,7,23.19
20525,8,6.01
20525,9,6.92
20525,10,8.37
20525,11,8.44
20525,12,6.69
20526,1,3.22
20526,2,3.34
20526,3,15.43
20526,4,1.1
20526,5,1.13
20526,6,2.36
20526,7,2.7
20526,8,3.78
20526,9,4.99
20526,10,5.01
20526,11,5.38
20526,12,5.05
20542,1,8.9
20542,2,6.98
20542,3,3.48
20542,4,5.29
20542,5,3.49
20542,6,6.26
20542,7,4.31
20542,8,9.42
20542,9,9.48
20542,10,10.15
20542,11,8.87
20542,12,8.78
20592,1,0.51
20592,2,0.33
20592,3,0.05
20592,4,0.09
20592,5,0.17
20592,6,0.51
20592,7,0.28
20592,8,0.96
20592,9,1.14
20592,10,1.06
20592,11,1.15
20592,12,0.54
20611,1,8.79
20611,2,5.55
20611,3,4.59
20611,4,1.35
20611,5,1.52
20611,6,3.49
20611,7,5.4
20611,8,4.69
20611,9,8.3
20611,10,8.75
20611,11,8.18
20611,12,14.52
20616,1,12.0
20616,2,11.06
20616,3,7.59
20616,4,4.44
20616,5,1.78
20616,6,1.62
20616,7,3.0
20616,8,2.36
20616,9,8.5
20616,10,15.65
20616,11,15.64
20616,12,13.86
20620,1,1.82
20620,2,1.09
20620,3,1.13
20620,4,0.67
20620,5,1.3
20620,6,1.23
20620,7,1.42
20620,8,1.13
20620,9,1.47
20620,10,1.32
20620,11,2.16
20620,12,2.31
20640,1,0.85
20640,2,0.51
20640,3,0.08
20640,4,0.17
20640,5,0.14
20640,6,0.55
20640,7,0.93
20640,8,0.63
20640,9,0.9
20640,10,1.01
20640,11,1.45
20640,12,1.06
20643,1,2.94
20643,2,2.48
20643,3,1.74
20643,4,1.0
20643,5,0.68
20643,6,0.31
20643,7,0.26
20643,8,0.11
20643,9,2.32
20643,10,4.08
20643,11,3.98
20643,12,3.49
20655,1,9.51
20655,2,7.1
20655,3,14.96
20655,4,9.18
20655,5,5.51
20655,6,6.03
20655,7,7.31
20655,8,8.32
20655,9,10.56
20655,10,10.51
20655,11,16.12
20655,12,10.55
20665,1,9.28
20665,2,5.28
20665,3,11.66
20665,4,28.8
20665,5,3.87
20665,6,7.8
20665,7,7.75
20665,8,7.24
20665,9,12.1
20665,10,11.25
20665,11,11.92
20665,12,7.57
20670,1,3.34
20670,2,1.56
20670,3,4.16
20670,4,0.68
20670,5,1.3
20670,6,2.08
20670,7,2.31
20670,8,3.24
20670,9,5.16
20670,10,5.92
20670,11,7.46
20670,12,3.82
20693,1,4.18
20693,2,15.01
20693,3,2.2
20693,4,2.75
20693,5,1.51
20693,6,2.63
20693,7,2.65
20693,8,3.35
20693,9,5.45
20693,10,4.14
20693,11,4.93
20693,12,4.7
20703,1,3.3
20703,2,3.61
20703,3,3.12
20703,4,2.39
20703,5,2.41
20703,6,3.18
20703,7,3.1
20703,8,6.51
20703,9,8.23
20703,10,8.08
20703,11,8.89
20703,12,6.27
20734,1,12.8
20734,2,18.79
20734,3,4.98
20734,4,3.97
20734,5,3.29
20734,6,16.4
20734,7,4.89
20734,8,5.35
20734,9,6.49
20734,10,8.12
20734,11,10.83
20734,12,15.53
20735,1,4.72
20735,2,3.52
20735,3,3.58
20735,4,3.83
20735,5,1.78
20735,6,3.85
20735,7,1.67
20735,8,3.2
20735,9,5.81
20735,10,4.56
20735,11,6.48
20735,12,6.11
20739,1,8.78
20739,2,8.44
20739,3,2.85
20739,4,3.18
20739,5,2.57
20739,6,5.98
20739,7,1.52
20739,8,4.89
20739,9,5.98
20739,10,4.42
20739,11,7.02
20739,12,9.85
20744,1,3.09
20744,2,8.62
20744,3,1.82
20744,4,0.86
20744,5,1.47
20744,6,2.98
20744,7,5.62
20744,8,3.52
20744,9,4.76
20744,10,3.98
20744,11,4.79
20744,12,3.8
20840,1,6.42
20840,2,4.48
20840,3,0.0
20840,4,1.49
20840,5,3.6
20840,6,2.22
20840,7,0.93
20840,8,3.06
20840,9,5.52
20840,10,4.34
20840,11,5.44
20840,12,4.21
20841,1,3.74
20841,2,2.15
20841,3,1.9
20841,4,1.53
20841,5,1.49
20841,6,2.54
20841,7,3.15
20841,8,3.07
20841,9,3.93
20841,10,2.62
20841,11,4.22
20841,12,3.25
20877,1,3.68
20877,2,2.07
20877,3,0.19
20877,4,0.31
20877,5,0.93
20877,6,0.68
20877,7,0.81
20877,8,1.18
20877,9,2.23
20877,10,3.38
20877,11,2.8
20877,12,3.03
20886,1,1.64
20886,2,1.4
20886,3,0.3
20886,4,0.22
20886,5,0.85
20886,6,0.23
20886,7,0.55
20886,8,0.53
20886,9,1.76
20886,10,1.12
20886,11,1.88
20886,12,1.47
20891,1,3.47
20891,2,1.29
20891,3,0.42
20891,4,0.46
20891,5,0.71
20891,6,0.59
20891,7,0.34
20891,8,0.39
20891,9,0.72
20891,10,0.49
20891,11,1.2
20891,12,2.26
20906,1,2.85
20906,2,3.47
20906,3,1.03
20906,4,0.59
20906,5,1.8
20906,6,1.89
20906,7,0.98
20906,8,1.3
20906,9,2.23
20906,10,8.35
20906,11,2.64
20906,12,2.65
21147,1,4.45
21147,2,2.53
21147,3,0.61
21147,4,0.37
21147,5,0.72
21147,6,0.83
21147,7,0.83
21147,8,0.37
21147,9,1.19
21147,10,1.2
21147,11,1.05
21147,12,2.0
21159,1,1.94
21159,2,5.74
21159,3,1.69
